5.135.17.28 - - [13/Mar/2016:09:03:30 +0000] "GET /xmlrpc.php HTTP/1.1" 401 203 "-" "-"
105.224.170.122 - christo [14/Mar/2016:13:34:39 +0000] "GET /api/sense/proxy?uri=http%3A%2F%2Flocalhost%3A9200%2F_mapping&_=1457962480369 HTTP/1.1" 502 129 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:34:39 +0000] "GET /api/sense/proxy?uri=http%3A%2F%2Flocalhost%3A9200%2F_aliases&_=1457962480370 HTTP/1.1" 502 128 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:34:42 +0000] "GET /api/sense/api_server?sense_version=%40%40SENSE_VERSION&apis=es_1_0 HTTP/1.1" 200 9281 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:34:46 +0000] "POST /api/sense/proxy?uri=http%3A%2F%2Flocalhost%3A9200%2F_search HTTP/1.1" 502 129 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:35:29 +0000] "GET /api/sense/proxy?uri=http%3A%2F%2Felasticsearch.service.consul%3A9200%2F&_=1457962480371 HTTP/1.1" 502 139 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:35:29 +0000] "POST /api/sense/proxy?uri=http%3A%2F%2Felasticsearch.service.consul%3A9200%2F_search HTTP/1.1" 502 141 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:35:30 +0000] "GET /api/sense/api_server?sense_version=%40%40SENSE_VERSION&apis=es_1_0 HTTP/1.1" 200 9281 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:35:36 +0000] "GET /api/sense/proxy?uri=http%3A%2F%2Felasticsearch.service.consul%3A9200%2F_mapping&_=1457962480372 HTTP/1.1" 502 145 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:35:50 +0000] "GET /api/sense/proxy?uri=http%3A%2F%2Felasticsearch.service.consul%3A9200%2F_aliases&_=1457962480373 HTTP/1.1" 502 144 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:36:36 +0000] "GET /v1/internal/ui/node/Staging01?dc=dc1&token= HTTP/1.1" 200 3341 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:36:37 +0000] "GET /v1/internal/ui/node/Staging01?dc=dc1&token= HTTP/1.1" 200 3341 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:36:38 +0000] "GET /v1/session/node/Staging01?dc=dc1&token= HTTP/1.1" 200 2 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:36:59 +0000] "GET /v1/internal/ui/services?dc=dc1&token= HTTP/1.1" 200 1382 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:01 +0000] "GET /v1/health/service/kong-admin?dc=dc1&token= HTTP/1.1" 200 698 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:22 +0000] "GET /v1/internal/ui/nodes?dc=dc1&token= HTTP/1.1" 200 9564 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:23 +0000] "GET /v1/internal/ui/node/Staging01?dc=dc1&token= HTTP/1.1" 200 3341 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:31 +0000] "GET /v1/internal/ui/node/Staging01?dc=dc1&token= HTTP/1.1" 200 3341 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:33 +0000] "GET /v1/session/node/Staging01?dc=dc1&token= HTTP/1.1" 200 2 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:37 +0000] "GET /app/kibana HTTP/1.1" 200 12540 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:37 +0000] "GET /plugins/sense/bonsai.png HTTP/1.1" 200 26218 "http://kibana.tngnt.co/app/sense" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:38 +0000] "GET /bundles/commons.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:39 +0000] "GET /bundles/kibana.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:40 +0000] "GET /bundles/commons.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:41 +0000] "GET /bundles/kibana.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:43 +0000] "GET /bundles/src/ui/public/images/kibana.svg HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:43 +0000] "GET /bundles/node_modules/font-awesome/fonts/fontawesome-webfont.woff2 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:43 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457962665980 HTTP/1.1" 200 153 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:45 +0000] "POST /elasticsearch/.kibana/index-pattern/_search?fields= HTTP/1.1" 200 164 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:48 +0000] "GET /elasticsearch/.kibana/_mapping/*/field/_source?_=1457962671095 HTTP/1.1" 200 125 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:49 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457962665980 HTTP/1.1" 200 464 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:13:37:50 +0000] "GET /elasticsearch/logstash-*/_mapping/field/*?_=1457962673328&ignore_unavailable=false&allow_no_indices=false&include_defaults=true HTTP/1.1" 200 6748 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - - [14/Mar/2016:14:08:30 +0000] "GET / HTTP/1.1" 404 93 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - - [14/Mar/2016:14:08:31 +0000] "GET /favicon.ico HTTP/1.1" 404 104 "http://api.tngnt.co/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:44 +0000] "GET / HTTP/1.1" 200 151 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:45 +0000] "GET /app/kibana HTTP/1.1" 200 12540 "http://kibana.tngnt.co/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:46 +0000] "GET /bundles/commons.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:46 +0000] "GET /bundles/kibana.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:46 +0000] "GET /bundles/commons.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:47 +0000] "GET /bundles/kibana.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:56 +0000] "GET /bundles/src/ui/public/images/kibana.svg HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:56 +0000] "GET /bundles/node_modules/font-awesome/fonts/fontawesome-webfont.woff2 HTTP/1.1" 304 0 "http://kibana.tngnt.co/bundles/commons.style.css?v=9732" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:56 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457964538164 HTTP/1.1" 200 153 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:57 +0000] "POST /elasticsearch/.kibana/index-pattern/_search?fields= HTTP/1.1" 200 164 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:08:59 +0000] "GET /elasticsearch/.kibana/_mapping/*/field/_source?_=1457964541117 HTTP/1.1" 200 125 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:09:00 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457964538164 HTTP/1.1" 200 464 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:09:01 +0000] "POST /elasticsearch/logstash-*/_field_stats?level=indices HTTP/1.1" 200 246 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:09:03 +0000] "POST /elasticsearch/_msearch?timeout=0&ignore_unavailable=true&preference=1457964538164 HTTP/1.1" 200 1749 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:42 +0000] "GET / HTTP/1.1" 200 151 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:44 +0000] "GET /app/kibana HTTP/1.1" 200 12548 "http://kibana.tngnt.co/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:46 +0000] "GET /bundles/commons.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:46 +0000] "GET /bundles/commons.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:46 +0000] "GET /bundles/kibana.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:47 +0000] "GET /bundles/kibana.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:50 +0000] "GET /bundles/src/ui/public/images/kibana.svg HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:50 +0000] "GET /bundles/node_modules/font-awesome/fonts/fontawesome-webfont.woff2 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:50 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457965072132 HTTP/1.1" 200 153 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:51 +0000] "POST /elasticsearch/.kibana/index-pattern/_search?fields= HTTP/1.1" 200 164 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:53 +0000] "GET /elasticsearch/.kibana/_mapping/*/field/_source?_=1457965075161 HTTP/1.1" 200 125 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:54 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457965072132 HTTP/1.1" 200 464 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:56 +0000] "POST /elasticsearch/logstash-*/_field_stats?level=indices HTTP/1.1" 200 246 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:17:57 +0000] "POST /elasticsearch/_msearch?timeout=0&ignore_unavailable=true&preference=1457965072132 HTTP/1.1" 200 4984 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:27 +0000] "GET /app/kibana HTTP/1.1" 200 12548 "http://kibana.tngnt.co/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:28 +0000] "GET /bundles/commons.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:28 +0000] "GET /bundles/kibana.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:28 +0000] "GET /bundles/commons.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:29 +0000] "GET /bundles/kibana.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:32 +0000] "GET /bundles/src/ui/public/images/kibana.svg HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:32 +0000] "GET /bundles/node_modules/font-awesome/fonts/fontawesome-webfont.woff2 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:32 +0000] "GET /bundles/src/ui/public/images/elk.ico HTTP/1.1" 200 111 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:32 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457965113794 HTTP/1.1" 200 153 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:33 +0000] "POST /elasticsearch/.kibana/index-pattern/_search?fields= HTTP/1.1" 200 164 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:34 +0000] "GET /elasticsearch/.kibana/_mapping/*/field/_source?_=1457965116303 HTTP/1.1" 200 125 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:35 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457965113794 HTTP/1.1" 200 464 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:36 +0000] "POST /elasticsearch/logstash-*/_field_stats?level=indices HTTP/1.1" 200 246 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:18:37 +0000] "POST /elasticsearch/_msearch?timeout=0&ignore_unavailable=true&preference=1457965113794 HTTP/1.1" 200 6247 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:29 +0000] "GET /app/kibana HTTP/1.1" 200 12555 "http://kibana.tngnt.co/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:31 +0000] "GET /bundles/commons.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:31 +0000] "GET /bundles/kibana.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:31 +0000] "GET /bundles/commons.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:32 +0000] "GET /bundles/kibana.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
